P(Pa),H(J/mol),T(K),S(J/mol/K),V,,,,,,,,
17706060.61,42160.41323,628.7915901,87.19234633,0.773907246,,,,,,,,
17957575.76,42160.41323,629.9537367,87.14663665,0.780614167,,,,,,,,
18209090.91,42160.41323,631.1018042,87.10188406,0.788031099,,,,,,,,
18460606.06,42160.41323,632.2360741,87.05806139,0.79627225,,,,,,,,
18712121.21,42160.41323,633.3568217,87.01514279,0.80548067,,,,,,,,
18963636.36,42160.41323,634.4643174,86.97310377,0.815838174,,,,,,,,
19215151.52,42160.41323,635.558828,86.93192109,0.827579648,,,,,,,,
19466666.67,42160.41323,636.6406166,86.89157283,0.841014218,,,,,,,,
19718181.82,42160.41323,637.7099421,86.85203838,0.85655767,,,,,,,,
19969696.97,42160.41323,638.7670561,86.81329858,0.874784342,,,,,,,,
20221212.12,42160.41323,639.8121951,86.77533585,0.896514924,,,,,,,,
20472727.27,42160.41323,640.8455652,86.73813446,0.922975571,,,,,,,,
20724242.42,42160.41323,641.8673114,86.70168083,0.956111341,,,,,,,,
20975757.58,42160.41323,642.8801097,86.665964,0.998746811,,,,,,,,
21227272.73,42160.41323,644.1229176,86.63085361,1,,,,,,,,
21478787.88,42160.41323,645.3595716,86.5962035,1,,,,,,,,
21730303.03,42160.41323,646.5838833,86.56199995,1,,,,,,,,
21981818.18,42160.41323,647.7959543,86.52822985,1,,,,,,,,
22233333.33,42160.41323,648.9958756,86.49488062,0,,,,,,,,
22484848.48,42160.41323,650.1837301,86.46194015,0,,,,,,,,
22736363.64,42160.41323,651.3595942,86.42939678,0,,,,,,,,
22987878.79,42160.41323,652.5235399,86.39723932,0,,,,,,,,
23239393.94,42160.41323,653.6756361,86.36545698,0,,,,,,,,
23490909.09,42160.41323,654.8159504,86.33403941,0,,,,,,,,
23742424.24,42160.41323,655.9445503,86.3029766,0,,,,,,,,
23993939.39,42160.41323,657.0615043,86.27225896,0,,,,,,,,
24245454.55,42160.41323,658.1668829,86.24187722,0,,,,,,,,
24496969.7,42160.41323,659.2607591,86.21182246,0,,,,,,,,
24748484.85,42160.41323,660.3432096,86.1820861,0,,,,,,,,
25000000,42160.41323,661.4143146,86.15265985,0,,,,,,,,
100000,42809.37397,372.7591556,118.1371922,0.86769374,,,,,,,,
351515.1515,42809.37397,412.1621642,109.4474069,0.834260283,,,,,,,,
603030.303,42809.37397,432.1752782,105.8953522,0.817716063,,,,,,,,
854545.4545,42809.37397,446.3109408,103.6728623,0.806335837,,,,,,,,
1106060.606,42809.37397,457.4560519,102.0693406,0.797588634,,,,,,,,
1357575.758,42809.37397,466.7566801,100.8232816,0.7904677,,,,,,,,
1609090.909,42809.37397,474.7933665,99.80947863,0.784463372,,,,,,,,
1860606.061,42809.37397,481.9037666,98.9583689,0.779279777,,,,,,,,
2112121.212,42809.37397,488.3028405,98.22735941,0.774729057,,,,,,,,
2363636.364,42809.37397,494.1364938,97.58850965,0.770684125,,,,,,,,
2615151.515,42809.37397,499.5086257,97.02252033,0.767054836,,,,,,,,
2866666.667,42809.37397,504.4960344,96.51551469,0.763774858,,,,,,,,
3118181.818,42809.37397,509.1572065,96.05718876,0.760793946,,,,,,,,
3369696.97,42809.37397,513.5377868,95.639687,0.758073124,,,,,,,,
3621212.121,42809.37397,517.6741325,95.25688714,0.755581572,,,,,,,,
3872727.273,42809.37397,521.5957088,94.90392779,0.753294517,,,,,,,,
4124242.424,42809.37397,525.3267529,94.57688636,0.751191781,,,,,,,,
4375757.576,42809.37397,528.8874601,94.27255333,0.749256744,,,,,,,,
4627272.727,42809.37397,532.2948494,93.9882704,0.747475586,,,,,,,,
4878787.879,42809.37397,535.5634066,93.72181189,0.745836728,,,,,,,,
5130303.03,42809.37397,538.7055717,93.47129635,0.744330413,,,,,,,,
5381818.182,42809.37397,541.7321131,93.23511955,0.742948376,,,,,,,,
5633333.333,42809.37397,544.6524192,93.01190299,0.7416836,,,,,,,,
5884848.485,42809.37397,547.4747286,92.80045375,0.740530113,,,,,,,,
6136363.636,42809.37397,550.2063136,92.59973292,0.739482835,,,,,,,,
6387878.788,42809.37397,552.8536285,92.40883034,0.738537455,,,,,,,,
6639393.939,42809.37397,555.4224295,92.22694441,0.737690325,,,,,,,,
6890909.091,42809.37397,557.9178742,92.05336559,0.736938385,,,,,,,,
7142424.242,42809.37397,560.3446026,91.88746301,0.736279095,,,,,,,,
7393939.394,42809.37397,562.7068059,91.7286733,0.735710378,,,,,,,,
7645454.545,42809.37397,565.0082831,91.57649141,0.735230584,,,,,,,,
7896969.697,42809.37397,567.2524892,91.43046293,0.734838447,,,,,,,,
8148484.848,42809.37397,569.4425764,91.29017757,0.734533064,,,,,,,,
8400000,42809.37397,571.5814289,91.15526372,0.734313867,,,,,,,,
8651515.152,42809.37397,573.6716928,91.02538377,0.734180609,,,,,,,,
8903030.303,42809.37397,575.7158017,90.90023012,0.734133354,,,,,,,,
9154545.455,42809.37397,577.7159996,90.7795218,0.734172462,,,,,,,,
9406060.606,42809.37397,579.6743597,90.66300148,0.734298589,,,,,,,,
9657575.758,42809.37397,581.5928019,90.55043295,0.734512684,,,,,,,,
9909090.909,42809.37397,583.473107,90.44159888,0.734815993,,,,,,,,
10160606.06,42809.37397,585.3169307,90.33629888,0.73521006,,,,,,,,
10412121.21,42809.37397,587.125814,90.23434785,0.735696738,,,,,,,,
10663636.36,42809.37397,588.9011943,90.13557443,0.736278201,,,,,,,,
10915151.52,42809.37397,590.6444139,90.03981971,0.736956957,,,,,,,,
11166666.67,42809.37397,592.3567284,89.94693608,0.737735866,,,,,,,,
11418181.82,42809.37397,594.0393136,89.8567862,0.738618164,,,,,,,,
11669696.97,42809.37397,595.6932722,89.76924207,0.739607488,,,,,,,,
11921212.12,42809.37397,597.3196392,89.68418421,0.740707908,,,,,,,,
12172727.27,42809.37397,598.9193874,89.60150096,0.741923963,,,,,,,,
12424242.42,42809.37397,600.4934322,89.52108779,0.743260702,,,,,,,,
12675757.58,42809.37397,602.0426352,89.44284675,0.744723733,,,,,,,,
12927272.73,42809.37397,603.5678089,89.36668593,0.746319283,,,,,,,,
13178787.88,42809.37397,605.0697195,89.29251896,0.748054259,,,,,,,,
13430303.03,42809.37397,606.5490902,89.22026461,0.749936329,,,,,,,,
13681818.18,42809.37397,608.0066046,89.14984642,0.751974009,,,,,,,,
13933333.33,42809.37397,609.4429086,89.08119227,0.754176769,,,,,,,,
14184848.48,42809.37397,610.8586133,89.01423416,0.756555156,,,,,,,,
14436363.64,42809.37397,612.2542974,88.94890786,0.759120939,,,,,,,,
14687878.79,42809.37397,613.6305087,88.88515264,0.761887282,,,,,,,,
14939393.94,42809.37397,614.9877666,88.82291107,0.764868949,,,,,,,,
15190909.09,42809.37397,616.3265636,88.76212878,0.768082553,,,,,,,,
15442424.24,42809.37397,617.6473673,88.70275423,0.771546852,,,,,,,,
15693939.39,42809.37397,618.9506216,88.64473858,0.775283112,,,,,,,,
15945454.55,42809.37397,620.2367486,88.58803549,0.779315555,,,,,,,,
16196969.7,42809.37397,621.5061499,88.53260098,0.783671902,,,,,,,,
16448484.85,42809.37397,622.7592082,88.47839327,0.78838406,,,,,,,,
16700000,42809.37397,623.9962883,88.42537266,0.793488978,,,,,,,,
16951515.15,42809.37397,625.2177391,88.37350143,0.799029733,,,,,,,,
17203030.3,42809.37397,626.4238947,88.32274371,0.805056919,,,,,,,,
17454545.45,42809.37397,627.6150755,88.27306538,0.811630446,,,,,,,,
17706060.61,42809.37397,628.7915901,88.224434,0.818821894,,,,,,,,
17957575.76,42809.37397,629.9537367,88.17681869,0.826717625,,,,,,,,
18209090.91,42809.37397,631.1018042,88.13019012,0.83542297,,,,,,,,
18460606.06,42809.37397,632.2360741,88.08452038,0.845067922,,,,,,,,
18712121.21,42809.37397,633.3568217,88.03978296,0.855815024,,,,,,,,
18963636.36,42809.37397,634.4643174,87.99595271,0.8678705,,,,,,,,
19215151.52,42809.37397,635.558828,87.95300585,0.881500314,,,,,,,,
19466666.67,42809.37397,636.6406166,87.91091992,0.897054012,,,,,,,,
19718181.82,42809.37397,637.7099421,87.86967389,0.915001367,,,,,,,,
19969696.97,42809.37397,638.7670561,87.8292482,0.935991297,,,,,,,,
20221212.12,42809.37397,639.8121951,87.78962501,0.960951989,,,,,,,,
20472727.27,42809.37397,640.8455652,87.75078835,0.991272868,,,,,,,,
20724242.42,42809.37397,642.0869485,87.71266068,1,,,,,,,,
20975757.58,42809.37397,643.3890155,87.67505993,1,,,,,,,,
21227272.73,42809.37397,644.6776017,87.637962,1,,,,,,,,
21478787.88,42809.37397,645.9528627,87.60135219,1,,,,,,,,
21730303.03,42809.37397,647.2149468,87.56521638,1,,,,,,,,
21981818.18,42809.37397,648.4639958,87.529541,1,,,,,,,,
22233333.33,42809.37397,649.7001458,87.49431302,0,,,,,,,,
22484848.48,42809.37397,650.9235283,87.45951989,0,,,,,,,,
22736363.64,42809.37397,652.1342709,87.42514958,0,,,,,,,,
22987878.79,42809.37397,653.332498,87.39119046,0,,,,,,,,
23239393.94,42809.37397,654.5183318,87.3576314,0,,,,,,,,
23490909.09,42809.37397,655.6918926,87.32446162,0,,,,,,,,
23742424.24,42809.37397,656.8532992,87.29167079,0,,,,,,,,
23993939.39,42809.37397,658.00267,87.25924892,0,,,,,,,,
24245454.55,42809.37397,659.1401226,87.2271864,0,,,,,,,,
24496969.7,42809.37397,660.2657748,87.19547396,0,,,,,,,,
24748484.85,42809.37397,661.3797444,87.16410265,0,,,,,,,,
25000000,42809.37397,662.4821498,87.13306385,0,,,,,,,,
100000,43458.33472,372.7591556,119.8781725,0.883651128,,,,,,,,
351515.1515,43458.33472,412.1621642,111.021947,0.851036621,,,,,,,,
603030.303,43458.33472,432.1752782,107.3969732,0.834992138,,,,,,,,
854545.4545,43458.33472,446.3109408,105.1269204,0.824011102,,,,,,,,
1106060.606,43458.33472,457.4560519,103.4879714,0.8156114,,,,,,,,
1357575.758,43458.33472,466.7566801,102.213644,0.808806235,,,,,,,,
1609090.909,43458.33472,474.7933665,101.1763067,0.803096295,,,,,,,,
1860606.061,43458.33472,481.9037666,100.30503,0.798191857,,,,,,,,
2112121.212,43458.33472,488.3028405,99.55637347,0.793909062,,,,,,,,
2363636.364,43458.33472,494.1364938,98.90183436,0.790123597,,,,,,,,
2615151.515,43458.33472,499.5086257,98.32172114,0.786747332,,,,,,,,
2866666.667,43458.33472,504.4960344,97.80187238,0.783715469,,,,,,,,
3118181.818,43458.33472,509.1572065,97.33177088,0.780978955,,,,,,,,
3369696.97,43458.33472,513.5377868,96.90339721,0.778499779,,,,,,,,
3621212.121,43458.33472,517.6741325,96.51050041,0.776247911,,,,,,,,
3872727.273,43458.33472,521.5957088,96.14811617,0.774199246,,,,,,,,
4124242.424,43458.33472,525.3267529,95.81223829,0.772334179,,,,,,,,
4375757.576,43458.33472,528.8874601,95.49958837,0.770636589,,,,,,,,
4627272.727,43458.33472,532.2948494,95.20745073,0.769093101,,,,,,,,
4878787.879,43458.33472,535.5634066,94.93355134,0.767692536,,,,,,,,
5130303.03,43458.33472,538.7055717,94.67596765,0.766425503,,,,,,,,
5381818.182,43458.33472,541.7321131,94.4330602,0.765284079,,,,,,,,
5633333.333,43458.33472,544.6524192,94.20342003,0.764261565,,,,,,,,
5884848.485,43458.33472,547.4747286,93.98582777,0.763352293,,,,,,,,
6136363.636,43458.33472,550.2063136,93.77922131,0.762551476,,,,,,,,
6387878.788,43458.33472,552.8536285,93.58267009,0.761855085,,,,,,,,
6639393.939,43458.33472,555.4224295,93.39535445,0.761259753,,,,,,,,
6890909.091,43458.33472,557.9178742,93.21654881,0.760762692,,,,,,,,
7142424.242,43458.33472,560.3446026,93.04560794,0.760361636,,,,,,,,
7393939.394,43458.33472,562.7068059,92.88195562,0.760054787,,,,,,,,
7645454.545,43458.33472,565.0082831,92.72507523,0.759840769,,,,,,,,
7896969.697,43458.33472,567.2524892,92.57450189,0.759718603,,,,,,,,
8148484.848,43458.33472,569.4425764,92.42981583,0.759687673,,,,,,,,
8400000,43458.33472,571.5814289,92.29063681,0.75974771,,,,,,,,
8651515.152,43458.33472,573.6716928,92.15661935,0.759898775,,,,,,,,
8903030.303,43458.33472,575.7158017,92.02744869,0.76014125,,,,,,,,
9154545.455,43458.33472,577.7159996,91.90283722,0.760475828,,,,,,,,
9406060.606,43458.33472,579.6743597,91.78252159,0.760903512,,,,,,,,
9657575.758,43458.33472,581.5928019,91.66625998,0.761425617,,,,,,,,
9909090.909,43458.33472,583.473107,91.55382991,0.762043771,,,,,,,,
10160606.06,43458.33472,585.3169307,91.44502624,0.762759923,,,,,,,,
10412121.21,43458.33472,587.125814,91.33965943,0.763576354,,,,,,,,
10663636.36,43458.33472,588.9011943,91.23755402,0.764495693,,,,,,,,
10915151.52,43458.33472,590.6444139,91.13854728,0.765520931,,,,,,,,
11166666.67,43458.33472,592.3567284,91.04248806,0.766655444,,,,,,,,
11418181.82,43458.33472,594.0393136,90.94923568,0.76790302,,,,,,,,
11669696.97,43458.33472,595.6932722,90.85865904,0.769267889,,,,,,,,
11921212.12,43458.33472,597.3196392,90.77063576,0.770754757,,,,,,,,
12172727.27,43458.33472,598.9193874,90.68505145,0.772368849,,,,,,,,
12424242.42,43458.33472,600.4934322,90.60179904,0.774115954,,,,,,,,
12675757.58,43458.33472,602.0426352,90.52077817,0.776002487,,,,,,,,
12927272.73,43458.33472,603.5678089,90.44189466,0.778035545,,,,,,,,
13178787.88,43458.33472,605.0697195,90.36506004,0.780222989,,,,,,,,
13430303.03,43458.33472,606.5490902,90.29019105,0.782573528,,,,,,,,
13681818.18,43458.33472,608.0066046,90.21720934,0.78509682,,,,,,,,
13933333.33,43458.33472,609.4429086,90.14604101,0.78780359,,,,,,,,
14184848.48,43458.33472,610.8586133,90.07661636,0.790705772,,,,,,,,
14436363.64,43458.33472,612.2542974,90.00886956,0.793816672,,,,,,,,
14687878.79,43458.33472,613.6305087,89.94273837,0.797151164,,,,,,,,
14939393.94,43458.33472,614.9877666,89.87816392,0.80072592,,,,,,,,
15190909.09,43458.33472,616.3265636,89.81509045,0.804559693,,,,,,,,
15442424.24,43458.33472,617.6473673,89.75346515,0.80867365,,,,,,,,
15693939.39,43458.33472,618.9506216,89.69323794,0.813091785,,,,,,,,
15945454.55,43458.33472,620.2367486,89.6343613,0.817841417,,,,,,,,
16196969.7,43458.33472,621.5061499,89.57679013,0.82295381,,,,,,,,
16448484.85,43458.33472,622.7592082,89.52048159,0.828464938,,,,,,,,
16700000,43458.33472,623.9962883,89.46539497,0.834416452,,,,,,,,
16951515.15,43458.33472,625.2177391,89.41149157,0.84085689,,,,,,,,
17203030.3,43458.33472,626.4238947,89.3587346,0.847843242,,,,,,,,
17454545.45,43458.33472,627.6150755,89.30708906,0.855442951,,,,,,,,
17706060.61,43458.33472,628.7915901,89.25652166,0.863736541,,,,,,,,
17957575.76,43458.33472,629.9537367,89.20700074,0.872821083,,,,,,,,
18209090.91,43458.33472,631.1018042,89.15849618,0.882814841,,,,,,,,
18460606.06,43458.33472,632.2360741,89.11097937,0.893863594,,,,,,,,
18712121.21,43458.33472,633.3568217,89.06442312,0.906149379,,,,,,,,
18963636.36,43458.33472,634.4643174,89.01880166,0.919902825,,,,,,,,
19215151.52,43458.33472,635.558828,88.97409061,0.93542098,,,,,,,,
19466666.67,43458.33472,636.6406166,88.93026702,0.953093807,,,,,,,,
19718181.82,43458.33472,637.7099421,88.88730939,0.973445063,,,,,,,,
19969696.97,43458.33472,638.7670561,88.84519782,0.997198252,,,,,,,,
20221212.12,43458.33472,640.111731,88.80382692,1,,,,,,,,
20472727.27,43458.33472,641.4780132,88.76304043,1,,,,,,,,
20724242.42,43458.33472,642.8297743,88.72281934,1,,,,,,,,
20975757.58,43458.33472,644.1672079,88.68314703,1,,,,,,,,
21227272.73,43458.33472,645.490502,88.6440076,1,,,,,,,,
21478787.88,43458.33472,646.7998392,88.60538575,1,,,,,,,,
21730303.03,43458.33472,648.0953975,88.56726681,1,,,,,,,,
21981818.18,43458.33472,649.3773504,88.52963667,1,,,,,,,,
22233333.33,43458.33472,650.6458675,88.49248177,0,,,,,,,,
22484848.48,43458.33472,651.9011149,88.45578909,0,,,,,,,,
22736363.64,43458.33472,653.1432553,88.41954605,0,,,,,,,,
22987878.79,43458.33472,654.3724484,88.3837406,0,,,,,,,,
23239393.94,43458.33472,655.5888513,88.3483611,0,,,,,,,,
23490909.09,43458.33472,656.7926186,88.31339634,0,,,,,,,,
23742424.24,43458.33472,657.9839026,88.27883553,0,,,,,,,,
23993939.39,43458.33472,659.1628537,88.24466825,0,,,,,,,,
24245454.55,43458.33472,660.3296204,88.21088445,0,,,,,,,,
24496969.7,43458.33472,661.4843492,88.17747446,0,,,,,,,,
24748484.85,43458.33472,662.6271855,88.14442892,0,,,,,,,,
25000000,43458.33472,663.758273,88.11173879,0,,,,,,,,
100000,44107.29546,372.7591556,121.6191528,0.899608516,,,,,,,,
351515.1515,44107.29546,412.1621642,112.596487,0.86781296,,,,,,,,
603030.303,44107.29546,432.1752782,108.8985943,0.852268214,,,,,,,,
854545.4545,44107.29546,446.3109408,106.5809785,0.841686367,,,,,,,,
1106060.606,44107.29546,457.4560519,104.9066023,0.833634166,,,,,,,,
1357575.758,44107.29546,466.7566801,103.6040064,0.82714477,,,,,,,,
1609090.909,44107.29546,474.7933665,102.5431349,0.821729217,,,,,,,,
1860606.061,44107.29546,481.9037666,101.6516912,0.817103936,,,,,,,,
2112121.212,44107.29546,488.3028405,100.8853875,0.813089068,,,,,,,,
2363636.364,44107.29546,494.1364938,100.2151591,0.809563068,,,,,,,,
2615151.515,44107.29546,499.5086257,99.62092195,0.806439829,,,,,,,,
2866666.667,44107.29546,504.4960344,99.08823007,0.803656079,,,,,,,,
3118181.818,44107.29546,509.1572065,98.60635299,0.801163964,,,,,,,,
3369696.97,44107.29546,513.5377868,98.16710741,0.798926433,,,,,,,,
3621212.121,44107.29546,517.6741325,97.76411368,0.79691425,,,,,,,,
3872727.273,44107.29546,521.5957088,97.39230456,0.795103975,,,,,,,,
4124242.424,44107.29546,525.3267529,97.04759021,0.793476577,,,,,,,,
4375757.576,44107.29546,528.8874601,96.72662341,0.792016435,,,,,,,,
4627272.727,44107.29546,532.2948494,96.42663105,0.790710616,,,,,,,,
4878787.879,44107.29546,535.5634066,96.14529078,0.789548344,,,,,,,,
5130303.03,44107.29546,538.7055717,95.88063895,0.788520594,,,,,,,,
5381818.182,44107.29546,541.7321131,95.63100084,0.787619782,,,,,,,,
5633333.333,44107.29546,544.6524192,95.39493708,0.78683953,,,,,,,,
5884848.485,44107.29546,547.4747286,95.17120179,0.786174473,,,,,,,,
6136363.636,44107.29546,550.2063136,94.9587097,0.785620117,,,,,,,,
6387878.788,44107.29546,552.8536285,94.75650983,0.785172716,,,,,,,,
6639393.939,44107.29546,555.4224295,94.56376449,0.78482918,,,,,,,,
6890909.091,44107.29546,557.9178742,94.37973203,0.784586998,,,,,,,,
7142424.242,44107.29546,560.3446026,94.20375288,0.784444178,,,,,,,,
7393939.394,44107.29546,562.7068059,94.03523795,0.784399195,,,,,,,,
7645454.545,44107.29546,565.0082831,93.87365906,0.784450955,,,,,,,,
7896969.697,44107.29546,567.2524892,93.71854085,0.784598759,,,,,,,,
8148484.848,44107.29546,569.4425764,93.56945408,0.784842282,,,,,,,,
8400000,44107.29546,571.5814289,93.42600989,0.785181553,,,,,,,,
8651515.152,44107.29546,573.6716928,93.28785494,0.785616941,,,,,,,,
8903030.303,44107.29546,575.7158017,93.15466725,0.786149146,,,,,,,,
9154545.455,44107.29546,577.7159996,93.02615265,0.786779194,,,,,,,,
9406060.606,44107.29546,579.6743597,92.90204169,0.787508436,,,,,,,,
9657575.758,44107.29546,581.5928019,92.782087,0.788338551,,,,,,,,
9909090.909,44107.29546,583.473107,92.66606094,0.789271549,,,,,,,,
10160606.06,44107.29546,585.3169307,92.5537536,0.790309786,,,,,,,,
10412121.21,44107.29546,587.125814,92.44497101,0.79145597,,,,,,,,
10663636.36,44107.29546,588.9011943,92.33953361,0.792713185,,,,,,,,
10915151.52,44107.29546,590.6444139,92.23727486,0.794084904,,,,,,,,
11166666.67,44107.29546,592.3567284,92.13804004,0.795575022,,,,,,,,
11418181.82,44107.29546,594.0393136,92.04168516,0.797187877,,,,,,,,
11669696.97,44107.29546,595.6932722,91.94807601,0.798928291,,,,,,,,
11921212.12,44107.29546,597.3196392,91.85708731,0.800801607,,,,,,,,
12172727.27,44107.29546,598.9193874,91.76860195,0.802813734,,,,,,,,
12424242.42,44107.29546,600.4934322,91.68251029,0.804971207,,,,,,,,
12675757.58,44107.29546,602.0426352,91.59870959,0.80728124,,,,,,,,
12927272.73,44107.29546,603.5678089,91.5171034,0.809751807,,,,,,,,
13178787.88,44107.29546,605.0697195,91.43760111,0.812391719,,,,,,,,
13430303.03,44107.29546,606.5490902,91.36011749,0.815210727,,,,,,,,
13681818.18,44107.29546,608.0066046,91.28457226,0.81821963,,,,,,,,
13933333.33,44107.29546,609.4429086,91.21088975,0.82143041,,,,,,,,
14184848.48,44107.29546,610.8586133,91.13899857,0.824856387,,,,,,,,
14436363.64,44107.29546,612.2542974,91.06883127,0.828512406,,,,,,,,
14687878.79,44107.29546,613.6305087,91.0003241,0.832415046,,,,,,,,
14939393.94,44107.29546,614.9877666,90.93341676,0.836582892,,,,,,,,
15190909.09,44107.29546,616.3265636,90.86805212,0.841036833,,,,,,,,
15442424.24,44107.29546,617.6473673,90.80417607,0.845800449,,,,,,,,
15693939.39,44107.29546,618.9506216,90.7417373,0.850900458,,,,,,,,
15945454.55,44107.29546,620.2367486,90.68068711,0.85636728,,,,,,,,
16196969.7,44107.29546,621.5061499,90.62097928,0.862235718,,,,,,,,
16448484.85,44107.29546,622.7592082,90.56256992,0.868545817,,,,,,,,
16700000,44107.29546,623.9962883,90.50541728,0.875343925,,,,,,,,
16951515.15,44107.29546,625.2177391,90.44948172,0.882684047,,,,,,,,
17203030.3,44107.29546,626.4238947,90.3947255,0.890629564,,,,,,,,
17454545.45,44107.29546,627.6150755,90.34111274,0.899255456,,,,,,,,
17706060.61,44107.29546,628.7915901,90.28860933,0.908651189,,,,,,,,
17957575.76,44107.29546,629.9537367,90.23718278,0.918924541,,,,,,,,
18209090.91,44107.29546,631.1018042,90.18680224,0.930206712,,,,,,,,
18460606.06,44107.29546,632.2360741,90.13743836,0.942659266,,,,,,,,
18712121.21,44107.29546,633.3568217,90.08906328,0.956483733,,,,,,,,
18963636.36,44107.29546,634.4643174,90.0416506,0.971935151,,,,,,,,
19215151.52,44107.29546,635.558828,89.99517537,0.989341646,,,,,,,,
19466666.67,44107.29546,636.8085343,89.94959318,1,,,,,,,,
19718181.82,44107.29546,638.2527265,89.90472,1,,,,,,,,
